암호화요양기호,요양기관명,교통편명,노선번호,하차지점,방향,거리,비고
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,라온힐요양병원,시내버스,330,야탑사거리,야탑역에서 야탑사거리 방향,14분,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,라온힐요양병원,시내버스,350,야탑사거리,야탑역에서 야탑사거리 방향,14분,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNjEjJDEjJDgjJDgz,21세기미금의원,지하철,분당선,미금역,1번출구 웨딩홀 옆건물,30m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,청구경희한의원,시내버스,7007-1,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,청구경희한의원,시내버스,3500,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,청구경희한의원,시내버스,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,인생플란트치과의원,지하철,분당선,태평역 4번 출구,"현대자동차 4,5,6층",5m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,솔플란트치과의원,지하철,"분당선, 8호선",모란역,"5,6번출구 사이",,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,야탑이비인후과의원,지하철,분당선,야탑역,왕십리->망포,30m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNDEjJDEjJDQjJDgz,태평수소아청소년과의원,시내버스,2,중앙시장,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,큰나무정형외과의원,시내버스,51,하얀마을6단지,서울대병원 방향,70m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,진익재치과의원,지하철,분당선,서현역,5번출구,50m,"안경박사, 뚜레주르 3층"
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,큰나무정형외과의원,시내버스,33-1,하얀마을6단지,구미동 방향,70m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,김내과의원,시내버스,"330,340,350,380",탑마을대우아파트,신한은행3층,50m,야탑역에서
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,김내과의원,마을버스,76,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz,이두성비뇨기과의원,지하철,8호선,단대오거리역4번출구,한신프라자오피스텔,300m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,연치과의원,시내버스,17,금광1동사무소,신구대방향,200M,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,연치과의원,시내버스,57,금광1동사무소,신구대방향,200M,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,연치과의원,지하철,8호선,단대오거리역,2번출구 신구대방향,1KM,도보 10분
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,연치과의원,시내버스,720-1,병원앞(맞은편),단대오거리방향,,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,380,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,5,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,50,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,51,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,52,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,55,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,55-1,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,57,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,60,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,77-1,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,9,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,시내버스,90,야탑역 2번 출구,우측,50m,일반버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,기타,1005,야탑역 2번 출구,우측,50m,직행버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,기타,3330,야탑역 2번 출구,우측,50m,직행버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,기타,4000,야탑역 2번 출구,우측,50m,직행버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,기타,7200,야탑역 2번 출구,우측,50m,직행버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,기타,9300,야탑역 2번 출구,우측,50m,직행버스
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,기타,9607,야탑역 2번 출구,우측,50m,직행버스
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,좋은꿈한의원,지하철,분당선/경강선,이매역 9번 출구,동신9단지아파트 방향,300m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,장앤전내과이비인후과의원,지하철,분당선,수내역,"양지마을, 파크타운 방향",150미터,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,밝은치과의원,지하철,8호선,신흥역,지하상가 4번 출구 바로 앞,도보 4분 이내,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,조준현치과의원,지하철,8호선,산성역,수정구청방향 출구로 나와서,,버스 환승
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,박진치과의원,시내버스,"220,720-1,720,222,380,51,33-1,2",파크타운 롯데아파트,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,박진치과의원,지하철,분당선,수내역,2번출구 파크타운 양지마을 방면 도보10분,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,박진치과의원,시외/고속버스,"9401(B), 9000,1005-1,9407",파크타운 롯데아파트,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,우리집의원,시내버스,33-1,학년쇼핑,남부경찰서방향,5m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,우리집의원,시내버스,60,학년쇼핑,남부경찰서방향,5m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,연세권마취통증의학과의원,지하철,분당선,오리역,6번출구 바로옆 스타벅스건물3층,10m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,신구의원,시내버스,3-1,금광1동 주민센타,신구대 방향,50M,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,신구의원,시내버스,7,금광1동 주민센타,신구대 방향,50M,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,신구의원,시내버스,"17, 17-1",금광1동 주민센타,신구대 방향,50M,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,신구의원,시내버스,"57 ,60, 100",금광1동 주민센타,신구대 방향,50M,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,신구의원,시내버스,"340-1, 720-1",금광1동 주민센타,신구대 방향,50M,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,백세이안치과의원,지하철,"분당선,8호선",모란역5번출구,바로앞,1미터,메트로칸318호
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,메디파크산부인과의원,지하철,,미금역 7번 출입구,금곡 ic방향,100m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,재호한의원,시내버스,17,"수내고교,동국대한방병원",다이소 분당수내2호점,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,재호한의원,시내버스,33,"수내고교,동국대한방병원",다이소 분당수내2호점,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,재호한의원,마을버스,109-1,"수내고교,동국대한방병원",다이소 분당수내2호점,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,재호한의원,시내버스,370,"수내고교,동국대한방병원",다이소 분당수내2호점,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,재호한의원,시외/고속버스,9607,"수내고교,동국대한방병원",다이소 분당수내2호점,10m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,재호한의원,마을버스,115,푸른신성마을,다이소 분당수내2호점,130m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,서울유이비인후과의원,시내버스,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,고려드림내과의원,자가용,,,1.판교-구리간 고속도로에서 성남광주로 나오면 좌측으로 바로 보임.,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,고려드림내과의원,자가용,,,2.서울(양재)쪽에서는 성남쪽으로 계속 직진하면 경원대를 경유하게 되고 그 이후로 고개 자가용 : 두번을 넘으면 우측에 있다.,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,고려드림내과의원,자가용,,,3.판교톨게이트에서 성남으로 우회전해서 직진→시흥사거리 다리건너기 전 좌회전: 모란 대형주차장,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,마을버스,10-2,성남동부새마을금고본점,남한산성시장입구,30미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시외/고속버스,333,은행시장.남한산성시장(좌석),상원초등학교,40미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,452,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,4419,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,240,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,30,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,33-1,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,340,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,51,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,55,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,6,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,70,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,720-1A,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,시내버스,9,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,마을버스,10,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,마을버스,88,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,마을버스,88-1,은행시장.남한산성시장.은행동청소년문화의집,양지민영주차장,120미터,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,지하철,8호선,4번출구,양지시장,600미터,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,최기찬치과의원,지하철,분당선,모란역,4번출구에서 모란시장 사거리 방향 메가프라자 2층,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,최기찬치과의원,시내버스,"116,119,2,200,2-1,220,240,3-1,32,320,32-1,330,50,5",모란역,모란시장 사거리 방향 메가프라자 2층,20m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,최기찬치과의원,기타,"1117,500-1,500-2,9607",모란역,모란시장 사거리 방향 메가프라자 2층,20m,직행버스
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,최기찬치과의원,기타,"1117,2007,333,500-1,500-2,7200",모란시장,건너편 메가프라자 2층,20m,직행버스
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,최기찬치과의원,마을버스,76,모란시장,건너편 메가프라자 2층,20m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,최기찬치과의원,시내버스,"116,17,2,200,21,220,240,31-2,31-3,320,33,330,340","모란역,모란시장",지하도 4번출구 모란시장 사거리방향 메가프라자 2층,80m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,2,구 시청앞,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,2-1,구 시청앞,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,50,구 시청앞,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,200,구 시청앞,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,240,구 시청앞,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,222,구 시청앞,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,403,구 시청앞,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,302,구 시청앞,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,100,구 시청앞,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,임안과의원,시내버스,4419,구 시청앞,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,미모아피부과의원,지하철,분당선,미금역,1번출구,바로앞,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,사는기쁨치과의원,시내버스,"220,330,350,340,340-1,103",운중동주민센터,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,사는기쁨치과의원,시외/고속버스,"9004,9003,4000",운중동주민센터,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNjEjJDEjJDgjJDgz,모란성심한의원,지하철,"분당선,8호선",모란역,4번출구 직진,150M,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,위례플러스이비인후과의원,시내버스,31,엠코타운플로리체역,바로앞,10m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,위례플러스이비인후과의원,시내버스,15-1,엠코타운플로리체역,바로앞,10m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,위례플러스이비인후과의원,시내버스,21,엠코타운플로리체역,건너편,20m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,위례플러스이비인후과의원,시내버스,200,엠코타운플로리체역,건너편,20m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,위례플러스이비인후과의원,시내버스,331,엠코타운플로리체역,바로앞,10m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz,마이엠치과의원,지하철,분당선,경원대역,경원대 비젼타워 출구방향,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz,마이엠치과의원,시내버스,"303,302","경원대,경원대역앞",비젼타워 B212호,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz,마이엠치과의원,시외/고속버스,"500-1,500-5","경원대,경원대역앞",비젼타워 B212호,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,노블정형외과의원,시내버스,220,"판교청소년수련관,종합사회복지관",,,시내버스
